id,loan_amnt,term,int_rate,grade,annual_inc,loan_status,purpose,dti,pub_rec,revol_util
1859,2500, 36 months,13.49,C,54000,0,credit_card,23.67,0,92.3
1860,12000, 36 months,11.71,B,46000,0,debt_consolidation,21.42,0,70
1861,19800, 60 months,11.71,B,96000,0,major_purchase,3.65,0,57.1
1862,22000, 60 months,18.25,D,75000,0,debt_consolidation,18.9,0,60.6
1863,15000, 36 months,13.49,C,45000,0,debt_consolidation,16.4,0,75.3
1864,7200, 36 months,13.49,C,114000,1,debt_consolidation,12.12,0,92.4
1865,10000, 36 months,16.77,D,100000,0,debt_consolidation,4.24,0,87.9
1866,8000, 36 months,16.29,D,108000,0,debt_consolidation,3.84,0,48.7
1867,4800, 36 months,8.9,A,46000,0,credit_card,18.29,0,40.1
1868,5000, 36 months,6.62,A,62000,0,debt_consolidation,19.08,0,15.8
1869,10000, 36 months,12.69,B,52000,0,debt_consolidation,7.04,0,66.5
1870,15000, 36 months,13.49,C,60000,0,wedding,18.18,0,72.7
1871,25000, 60 months,11.71,B,60000,0,debt_consolidation,6.76,0,25.2
1872,25000, 60 months,10.65,B,86923,0,debt_consolidation,7.88,0,33.6
1873,12000, 36 months,10.65,B,60000,0,credit_card,15.56,0,51.7
1874,10000, 36 months,15.96,C,91000,0,credit_card,10.25,0,69.9
1875,20000, 36 months,12.42,B,63000,0,debt_consolidation,19.09,0,70.3
1876,20000, 36 months,14.27,C,82000,0,debt_consolidation,9.79,0,80.1
1877,21000, 60 months,20.89,F,71040,1,debt_consolidation,6.52,0,94.6
1878,15500, 36 months,14.65,C,63000,0,credit_card,17.56,0,60.9
1879,5575, 36 months,6.62,A,28800,0,debt_consolidation,21.17,0,73.2
1880,30000, 60 months,12.42,B,68000,0,debt_consolidation,25.27,0,49.7
1881,10000, 36 months,14.27,C,60000,1,debt_consolidation,23.1,0,72.7
1882,20000, 60 months,14.65,C,40000,0,debt_consolidation,23.94,0,68.4
1883,10000, 36 months,12.42,B,42000,0,debt_consolidation,23.71,0,89.4
1884,12000, 60 months,12.69,B,42000,0,debt_consolidation,24.57,0,78.7
1885,1450, 36 months,14.27,C,55560,0,debt_consolidation,6.95,1,87.4
1886,30000, 60 months,21.28,F,75000,0,debt_consolidation,11.44,0,66.9
1887,24000, 60 months,11.71,B,95000,0,small_business,16,0,0
1888,2000, 36 months,14.27,C,27600,0,debt_consolidation,6.74,0,97.1
1889,7000, 36 months,8.9,A,70000,0,small_business,4.1,0,50.6
1890,10000, 36 months,11.71,B,92000,0,debt_consolidation,8.27,0,40.9
1891,7750, 36 months,14.27,C,26400,1,debt_consolidation,17.34,0,52.2
1892,20000, 60 months,15.27,C,90000,0,debt_consolidation,12.33,0,75.9
1893,12000, 36 months,8.9,A,30000,0,credit_card,24.44,0,69.4
1894,10150, 36 months,7.51,A,102000,0,credit_card,8.35,0,3.6
1895,3800, 36 months,13.49,C,47000,0,debt_consolidation,6.23,0,44.2
1896,10000, 36 months,6.03,A,55000,0,major_purchase,19.4,0,5
1897,7000, 36 months,11.71,B,57000,0,debt_consolidation,4.88,0,73.4
1898,22000, 60 months,11.71,B,50000,0,debt_consolidation,17.21,0,43.9
1899,18825, 60 months,22.06,F,50000,1,debt_consolidation,22.42,0,92.6
1900,10000, 36 months,7.51,A,80000,1,debt_consolidation,19.56,0,72.2
1901,20000, 60 months,17.27,D,65000,0,debt_consolidation,8.7,0,90.5
1902,8000, 36 months,14.65,C,87000,0,debt_consolidation,3.94,0,67.3
1903,12000, 36 months,12.42,B,88000,0,debt_consolidation,13.57,0,59.2
1904,20450, 60 months,18.64,E,52008,1,debt_consolidation,23.14,0,78.5
1905,12000, 36 months,14.27,C,40000,1,credit_card,19.77,0,43.9
1906,24000, 60 months,12.69,B,103000,0,debt_consolidation,5.2,0,65.9
1907,7000, 36 months,10.65,B,36475,1,debt_consolidation,21.06,0,62.4
1908,17500, 36 months,10.65,B,78413,0,credit_card,18.93,0,88.5
1909,6400, 36 months,7.51,A,44000,0,credit_card,24.33,0,59.9
1910,13000, 36 months,7.9,A,33000,0,debt_consolidation,10.87,0,46.3
1911,18000, 60 months,15.96,C,63000,0,debt_consolidation,13.89,0,57.4
1912,8000, 36 months,6.62,A,65000,0,small_business,11.8,0,21.6
1913,7800, 36 months,10.65,B,48000,0,debt_consolidation,7.15,0,74.7
1914,15000, 36 months,14.27,C,53000,0,debt_consolidation,22.03,0,44.8
1915,15000, 36 months,12.42,B,95000,0,debt_consolidation,15.74,0,56.2
1916,24000, 60 months,18.25,D,86779,1,wedding,18.35,0,78.5
1917,23500, 60 months,12.69,B,48000,0,debt_consolidation,16.05,0,72.8
1918,2100, 36 months,17.27,D,44400,0,other,6.49,0,85
1919,16600, 60 months,15.96,C,40000,0,debt_consolidation,13.17,0,65.1
1920,18000, 60 months,15.96,C,102000,0,debt_consolidation,14.64,0,69.6
1921,16000, 36 months,14.27,C,60000,0,credit_card,18.62,0,60.1
1922,12000, 36 months,12.42,B,37500,0,credit_card,13.25,0,93.1
1923,18000, 60 months,19.03,E,75000,1,debt_consolidation,17.57,0,97.3
1924,10800, 36 months,13.49,C,50000,0,credit_card,23.71,0,94.8
1925,15000, 36 months,12.42,B,47840,0,debt_consolidation,17.21,0,78
1926,7100, 36 months,15.27,C,40000,0,home_improvement,16.08,0,62.4
1927,10000, 36 months,9.91,B,80000,0,debt_consolidation,20.05,0,72.6
1928,6000, 36 months,12.69,B,51000,0,debt_consolidation,19.91,0,74.4
1929,10400, 36 months,16.29,D,65000,0,debt_consolidation,24.57,0,90.9
1930,2000, 36 months,12.42,B,25056,0,other,20.79,0,43.3
1931,8000, 36 months,16.29,D,75000,0,debt_consolidation,17.52,0,65.1
1932,10000, 36 months,14.27,C,40000,0,debt_consolidation,11.67,0,76.7
1933,12000, 36 months,11.71,B,83000,0,credit_card,17.99,0,70.2
1934,4500, 36 months,6.62,A,42000,0,wedding,25.17,0,39.7
1935,12000, 60 months,19.03,E,80000,0,credit_card,17.16,0,65.8
1936,20000, 36 months,7.9,A,120000,0,medical,5.22,0,0.6
1937,10000, 36 months,10.65,B,45000,0,debt_consolidation,19.28,0,69.2
1938,20000, 60 months,19.42,E,48000,0,debt_consolidation,16.2,1,96.5
1939,4000, 36 months,10.65,B,90000,0,debt_consolidation,9.57,0,81.4
1940,12000, 36 months,6.03,A,75000,0,debt_consolidation,11.68,0,22.2
1941,12000, 36 months,16.77,D,98000,0,debt_consolidation,6.22,0,89
1942,8000, 36 months,7.9,A,72000,0,debt_consolidation,6.4,0,45.1
1943,20000, 36 months,11.71,B,120000,0,debt_consolidation,17.33,0,79.2
1944,20000, 36 months,12.42,B,77000,0,debt_consolidation,20.06,0,62.5
1945,3500, 36 months,7.9,A,60000,0,home_improvement,8.1,0,3.4
1946,5000, 36 months,13.49,C,36000,1,wedding,14.33,0,72.5
1947,1300, 36 months,14.27,C,60000,1,moving,7.8,0,97.8
1948,7500, 36 months,15.27,C,45000,0,credit_card,6.51,0,64.3
1949,7800, 36 months,8.9,A,117000,0,medical,17.39,0,69.1
1950,6925, 36 months,11.71,B,25000,0,debt_consolidation,21.74,0,87.8
1951,12800, 36 months,13.49,C,80000,0,credit_card,18.43,0,69.5
1952,15000, 36 months,15.27,C,48000,1,debt_consolidation,18.63,0,88.6
1953,8000, 36 months,12.69,B,40800,0,debt_consolidation,7.44,0,42.5
1954,5375, 36 months,12.69,B,18000,0,credit_card,17,0,60.3
1955,2500, 36 months,12.69,B,42500,0,credit_card,13.5,0,84.8
1956,17625, 36 months,8.9,A,45000,0,debt_consolidation,24.67,0,44.5
1957,6000, 36 months,15.27,C,66000,1,other,23.38,0,11.6
1958,7100, 36 months,12.42,B,24000,0,debt_consolidation,17.65,0,79.2
1959,2800, 36 months,10.65,B,90000,0,medical,18.83,0,52.5
1960,12000, 36 months,7.51,A,32000,0,credit_card,19.05,0,51.7
1961,6625, 36 months,12.69,B,24947.3,1,credit_card,21.55,0,77.4
1962,14675, 36 months,12.69,B,40000,0,debt_consolidation,16.95,0,52.8
1963,15000, 36 months,11.71,B,74000,0,debt_consolidation,15.97,0,56.6
1964,12000, 36 months,7.9,A,70000,0,debt_consolidation,11.09,0,10.2
1965,13000, 36 months,8.9,A,44100,0,credit_card,25.12,0,66.5
1966,12000, 36 months,10.65,B,55000,0,credit_card,16.87,0,70.6
1967,10000, 36 months,16.29,D,35000,0,credit_card,5.76,0,84.8
1968,11550, 36 months,16.77,D,83954,0,credit_card,10.65,0,79.2
1969,6000, 36 months,8.9,A,100000,0,home_improvement,8.32,0,53.8
1970,12000, 60 months,14.65,C,35000,0,debt_consolidation,22.18,0,69.3
1971,28000, 36 months,7.9,A,82000,0,debt_consolidation,4.77,0,69
1972,17400, 60 months,14.65,C,43000,1,debt_consolidation,11.25,0,69.7
1973,13000, 36 months,6.03,A,73000,0,credit_card,5.34,0,55.8
1974,17000, 36 months,13.49,C,37000,0,debt_consolidation,15.73,0,91.4
1975,6000, 36 months,14.65,C,30000,0,debt_consolidation,15.68,0,22.3
1976,20000, 36 months,10.65,B,65000,0,credit_card,6.72,0,67
1977,1100, 36 months,14.65,C,36000,1,vacation,12.2,0,87.2
1978,10000, 36 months,7.9,A,75000,0,wedding,7.5,0,31.4
1979,7000, 36 months,9.91,B,54008,0,debt_consolidation,8.64,0,58.8
1980,14000, 36 months,10.65,B,85000,0,debt_consolidation,17.39,0,82
1981,5000, 36 months,6.62,A,54000,0,debt_consolidation,13.91,0,5.4
1982,19750, 60 months,16.77,D,66500,0,debt_consolidation,14.29,0,69.3
1983,21000, 36 months,10.65,B,53004,0,other,2.06,0,25.3
1984,15000, 60 months,18.64,E,50000,1,credit_card,13.34,0,65.2
1985,12000, 36 months,6.62,A,71151,0,credit_card,18.57,0,80.6
1986,9000, 36 months,7.51,A,125000,0,debt_consolidation,9.16,0,51.6
1987,7000, 36 months,8.9,A,35000,0,debt_consolidation,12.45,1,35.9
1988,8000, 36 months,16.29,D,63000,0,credit_card,14.57,0,81.5
1989,26000, 60 months,19.03,E,72000,1,debt_consolidation,22.22,0,81.4
1990,28000, 60 months,10.65,B,64936,0,debt_consolidation,8.91,0,62.1
1991,5500, 60 months,19.42,E,25000,1,other,10.56,0,56.7
1992,14400, 60 months,14.65,C,105000,0,debt_consolidation,10.75,0,25.1
1993,10000, 36 months,10.65,B,44000,0,other,18.22,0,93.8
1994,28000, 36 months,16.77,D,76000,1,credit_card,13.78,0,96.2
1995,5000, 36 months,16.29,D,24000,0,major_purchase,4.65,0,64.1
1996,20000, 36 months,11.71,B,57000,0,debt_consolidation,22.74,0,67.1
1997,7000, 36 months,16.77,D,45000,0,credit_card,22.21,0,51.2
1998,10000, 36 months,13.49,C,72000,0,debt_consolidation,8.68,0,47.3
1999,10000, 36 months,16.77,D,44000,0,credit_card,12.9,0,71.3
2000,10000, 36 months,11.71,B,60000,1,credit_card,19.92,0,82.7
2001,20000, 36 months,10.65,B,65000,0,debt_consolidation,14.36,0,79.7
2002,6000, 36 months,12.69,B,65000,0,debt_consolidation,5.41,0,66.7
2003,16000, 36 months,17.27,D,65000,0,debt_consolidation,19.81,0,26.6
2004,3400, 36 months,9.91,B,125000,0,debt_consolidation,16.95,0,90.2
2005,6000, 36 months,13.49,C,22500,0,debt_consolidation,8.32,0,81.6
2006,7000, 36 months,7.9,A,47000,1,credit_card,14.37,0,82.4
2007,7875, 60 months,19.42,E,25000,0,debt_consolidation,19.82,0,50.7
2008,17000, 36 months,6.62,A,78301,0,debt_consolidation,13.85,0,4.8
2009,9500, 36 months,6.62,A,43000,0,debt_consolidation,19.28,0,69.9
2010,16000, 60 months,14.27,C,72000,0,debt_consolidation,11.88,0,30.1
2011,1200, 36 months,18.25,D,20400,1,other,24.12,0,0.12
2012,20000, 60 months,17.58,D,86124,1,debt_consolidation,17.6,0,82.6
2013,5000, 36 months,14.27,C,24000,1,other,1.75,0,17.9
2014,5400, 36 months,16.29,D,32000,1,medical,20.03,0,89.6
2015,12000, 60 months,19.91,E,36500,1,debt_consolidation,22.22,0,71.9
2016,12775, 36 months,9.91,B,38000,0,credit_card,20.94,0,84.6
2017,5000, 36 months,17.58,D,21600,0,other,5.33,0,70
2018,15000, 60 months,19.91,E,41500,0,debt_consolidation,17.93,0,32.1
2019,15600, 36 months,13.49,C,75000,0,credit_card,18.53,0,87.5
2020,5050, 60 months,21.67,F,67517.64,1,other,10.45,0,18.2
2021,12000, 60 months,18.25,D,34500,0,debt_consolidation,22.61,0,96.8
2022,24000, 60 months,18.64,E,120000,0,home_improvement,15.33,0,45.8
2023,25000, 60 months,12.42,B,54600,0,wedding,12.09,0,19
2024,12000, 36 months,16.29,D,72000,0,debt_consolidation,16.33,0,69
2025,10000, 36 months,12.69,B,70000,0,credit_card,13.53,0,78.6
2026,2400, 36 months,9.91,B,46000,0,vacation,18.78,0,23
2027,5825, 36 months,14.27,C,25000,0,credit_card,20.21,0,74.8
2028,20000, 36 months,11.71,B,65000,0,debt_consolidation,21.05,0,67.5
2029,16000, 36 months,11.71,B,47000,0,credit_card,19.43,0,63
2030,1500, 36 months,9.91,B,25632,0,other,2.72,0,4.7
2031,12500, 36 months,10.65,B,50000,0,small_business,12.12,0,35
2032,12000, 60 months,8.9,A,70000,1,debt_consolidation,9.65,0,0.4
2033,3500, 36 months,8.9,A,47500,0,car,19.76,0,13.2
2034,4000, 36 months,16.77,D,45000,0,medical,7.12,0,0
2035,12100, 60 months,17.27,D,50000,0,house,11.5,0,33
2036,20000, 60 months,14.27,C,60000,1,debt_consolidation,7.42,0,66.8
2037,15000, 36 months,12.42,B,90000,0,debt_consolidation,9.69,0,23.7
2038,15600, 36 months,7.9,A,43000,0,debt_consolidation,20.01,0,63.6
2039,10000, 36 months,12.42,B,65000,0,debt_consolidation,15.07,0,63.2
2040,2400, 36 months,12.42,B,78000,0,debt_consolidation,9.82,0,97
2041,12000, 60 months,7.9,A,102000,0,car,8.09,0,6.2
2042,19000, 60 months,20.3,E,60000,1,debt_consolidation,17.24,0,79.8
2043,8000, 60 months,14.27,C,40000,0,wedding,11.85,0,5.7
2044,10000, 36 months,15.96,C,51000,1,credit_card,9.39,0,89.8
2045,9000, 36 months,6.62,A,125000,0,home_improvement,7.26,0,3.5
2046,10000, 36 months,13.49,C,72000,0,credit_card,20.18,0,52.2
2047,10000, 36 months,11.71,B,21000,0,debt_consolidation,12.23,0,88.2
2048,12600, 60 months,20.3,E,65000,1,credit_card,20.05,0,90.5
2049,6000, 36 months,10.65,B,110000,0,home_improvement,15.82,0,40.2
2050,12800, 36 months,12.42,B,56000,0,debt_consolidation,24.66,0,72.8
2051,13000, 60 months,15.96,C,135800,0,credit_card,11.99,0,79
2052,8000, 36 months,7.9,A,72000,0,other,11.52,0,65.2
2053,6975, 36 months,9.91,B,102000,0,credit_card,20.79,0,81.4
2054,13000, 36 months,7.9,A,53100,0,debt_consolidation,16.41,0,51.1
2055,12000, 60 months,16.77,D,65000,0,debt_consolidation,18.2,0,53.5
2056,5000, 36 months,6.62,A,80000,0,wedding,0.81,0,3.4
2057,17000, 36 months,11.71,B,101000,0,debt_consolidation,14.66,0,59.8
2058,12800, 36 months,12.42,B,38000,1,credit_card,22.58,0,93.2
2059,1600, 36 months,8.9,A,67171,0,other,17.67,0,30.4
2060,26300, 60 months,23.13,G,65000,1,credit_card,15.06,0,90.2
2061,18800, 60 months,20.89,F,56791,1,debt_consolidation,14.11,0,87.4
2062,12000, 36 months,11.71,B,36000,0,credit_card,19.13,0,88.1
2063,28000, 36 months,7.9,A,111000,0,debt_consolidation,16.36,0,30.1
2064,20000, 36 months,12.69,B,110000,0,other,11.14,0,71.1
2065,20000, 60 months,12.69,B,72000,0,debt_consolidation,29.73,0,61.1
2066,5000, 36 months,9.91,B,53000,0,medical,17.32,0,81.1
2067,19000, 36 months,13.49,C,115000,0,car,13.18,0,32
2068,8000, 36 months,9.91,B,47000,1,debt_consolidation,22.24,0,76.7
2069,7200, 36 months,17.58,D,40000,0,debt_consolidation,21.54,0,94.8
2070,2400, 36 months,9.91,B,45000,0,debt_consolidation,18.69,0,49.2
2071,25000, 60 months,19.03,E,87000,1,debt_consolidation,22.25,0,24.3
2072,24250, 36 months,19.03,E,55000,0,debt_consolidation,15.21,0,73.2
2073,12000, 36 months,10.65,B,36400,0,debt_consolidation,26.64,0,28.4
2074,9500, 36 months,11.71,B,80000,0,credit_card,13.99,0,37.1
2075,20000, 60 months,15.96,C,45000,0,debt_consolidation,18.88,0,57
2076,9000, 36 months,12.69,B,45000,0,debt_consolidation,18.35,0,94.7
2077,16000, 36 months,7.9,A,68000,0,debt_consolidation,20.84,0,38.5
2078,19600, 36 months,9.91,B,60000,0,wedding,16.2,0,21.5
2079,10000, 36 months,14.27,C,75000,0,major_purchase,6.94,0,62.3
2080,20000, 60 months,18.25,D,51400,1,debt_consolidation,11.49,0,84.9
2081,9750, 36 months,17.27,D,21600,1,debt_consolidation,8.56,1,0
2082,20000, 36 months,7.9,A,63000,0,debt_consolidation,18.32,0,12
2083,12000, 36 months,14.27,C,72000,0,credit_card,16.4,0,95.9
2084,8000, 36 months,12.42,B,50000,0,debt_consolidation,13.32,0,71.9
2085,28000, 60 months,12.69,B,67000,0,debt_consolidation,17.64,0,81
2086,6000, 36 months,14.27,C,93000,0,credit_card,7.64,0,70.3
2087,16000, 36 months,6.03,A,109000,0,major_purchase,12.45,0,30.3
2088,19600, 36 months,9.91,B,45000,0,credit_card,22.53,0,82.7
2089,11500, 36 months,7.9,A,55000,0,credit_card,4.45,0,68.1
2090,3000, 36 months,12.42,B,28800,0,debt_consolidation,24.38,0,36.5
2091,5000, 36 months,7.9,A,53000,0,car,17.23,0,36.1
2092,7000, 36 months,12.42,B,54000,1,credit_card,12.84,0,78.8
2093,23325, 36 months,15.27,C,65000,0,credit_card,14.99,0,95.5
2094,14400, 60 months,12.69,B,75000,1,debt_consolidation,16.06,0,69.3
2095,12000, 60 months,19.03,E,65000,0,credit_card,15.3,0,68.6
2096,15000, 36 months,7.9,A,31000,1,debt_consolidation,9.83,0,52.4
2097,15000, 60 months,21.67,F,33000,1,debt_consolidation,14.36,0,97.1
2098,15850, 60 months,13.49,C,36000,0,debt_consolidation,27.6,0,57.8
2099,12000, 36 months,13.49,C,46000,0,credit_card,16.28,0,82.7
2100,1800, 36 months,12.69,B,25000,1,other,17.66,0,96.1
2101,17000, 36 months,16.77,D,90000,0,credit_card,15.41,0,81.6
2102,5500, 36 months,15.96,C,32000,0,debt_consolidation,21.49,0,88.9
2103,10000, 36 months,13.49,C,42000,0,debt_consolidation,8.06,0,47.2
2104,16000, 60 months,14.27,C,62000,1,debt_consolidation,29.36,0,2.2
2105,11100, 60 months,15.96,C,26000,1,credit_card,20.49,0,77.4
2106,13000, 36 months,11.71,B,38400,0,debt_consolidation,16.78,0,40
2107,12250, 36 months,14.27,C,45000,0,credit_card,22.8,0,84.8
2108,29100, 60 months,20.3,E,72000,1,debt_consolidation,20.23,0,88.8
2109,21600, 60 months,17.58,D,82000,1,debt_consolidation,9.75,0,71.7
2110,10000, 36 months,15.96,C,61000,0,credit_card,5.57,0,75.4
2111,29100, 60 months,18.64,E,58000,0,debt_consolidation,22.18,0,89.7
2112,2000, 36 months,14.27,C,65000,0,debt_consolidation,8.58,0,77
2113,9500, 36 months,8.9,A,20000,0,debt_consolidation,14.34,0,78.7
2114,21000, 36 months,11.71,B,95000,1,credit_card,9.84,0,76
2115,11300, 36 months,13.49,C,35000,0,credit_card,21.05,0,89
2116,12000, 36 months,12.69,B,42500,0,debt_consolidation,19.37,0,92.5
2117,15800, 60 months,19.03,E,75000,0,debt_consolidation,20.1,0,83.2
2118,18000, 36 months,10.65,B,68000,0,credit_card,10.66,0,68.2
2119,6400, 36 months,8.9,A,37000,0,credit_card,11.84,0,75.6
2120,6000, 36 months,7.51,A,30000,0,credit_card,17.56,0,73
2121,6000, 36 months,8.9,A,55000,0,debt_consolidation,14.71,0,59.9
2122,5000, 36 months,11.71,B,21600,0,other,9.56,0,74.4
2123,26400, 60 months,19.91,E,103000,0,debt_consolidation,13.41,0,52.2
2124,11300, 36 months,14.65,C,70000,0,debt_consolidation,5.85,0,89.7
2125,14000, 36 months,14.27,C,86000,0,debt_consolidation,8.86,0,62.8
2126,15000, 36 months,16.29,D,50000,0,credit_card,22.44,0,93
2127,23600, 36 months,13.49,C,102000,0,credit_card,14.19,0,83.9
2128,5100, 36 months,8.9,A,36000,0,debt_consolidation,21.57,0,56.2
2129,7500, 36 months,8.9,A,75000,0,wedding,7.49,0,84.7
2130,10000, 36 months,10.65,B,58000,0,credit_card,9.72,0,52.8
2131,6000, 36 months,19.42,E,36000,0,debt_consolidation,15.57,0,97.5
2132,2000, 36 months,14.27,C,100000,0,other,14.92,0,77.8
2133,6000, 36 months,7.51,A,45000,0,major_purchase,27.73,0,40.2
2134,18000, 60 months,20.3,E,55000,0,debt_consolidation,12.87,0,83.4
2135,10000, 36 months,16.77,D,49000,0,debt_consolidation,20.4,0,82.1
2136,24000, 60 months,21.67,F,85000,0,credit_card,19.93,0,70.3
2137,10000, 36 months,12.42,B,26000,0,credit_card,12.83,0,69.6
2138,10000, 36 months,16.77,D,40000,0,credit_card,21.63,0,98.8
2139,10175, 36 months,12.69,B,45136,0,credit_card,10.79,0,47.3
2140,17000, 60 months,19.03,E,78050,1,debt_consolidation,16.84,0,89.2
2141,5600, 36 months,7.9,A,32000,0,debt_consolidation,23.85,0,26.3
2142,20000, 60 months,18.25,D,102000,1,debt_consolidation,9.26,0,81.2
2143,10000, 36 months,11.71,B,50000,0,credit_card,10.99,0,49.2
2144,5600, 36 months,15.27,C,46000,0,debt_consolidation,4.8,0,60.2
2145,2800, 36 months,10.65,B,136000,0,credit_card,10.83,0,77.3
2146,9600, 36 months,11.71,B,62100,0,small_business,11,0,35.4
2147,24000, 36 months,6.62,A,88620,0,debt_consolidation,4.06,0,32.2
2148,18400, 60 months,14.27,C,61938,1,debt_consolidation,9.01,0,69.4
2149,9000, 36 months,6.62,A,98400,0,debt_consolidation,12.93,0,76.7
2150,6000, 36 months,12.42,B,30000,0,debt_consolidation,21.64,0,69.5
2151,5000, 36 months,15.96,C,41000,1,credit_card,23.47,0,75.5
2152,10000, 36 months,10.65,B,48000,0,debt_consolidation,9.47,0,69.6
2153,16800, 60 months,16.77,D,55000,1,debt_consolidation,20.57,0,73.7
2154,22000, 60 months,14.65,C,85500,1,credit_card,27.9,0,60
2155,10800, 36 months,7.51,A,75000,1,debt_consolidation,16.59,0,59.2
2156,7200, 36 months,10.65,B,50000,0,credit_card,24.55,0,81.9
2157,10625, 36 months,14.27,C,25000,0,debt_consolidation,14.74,0,68.2
2158,5000, 36 months,15.96,C,35000,1,moving,2.43,0,18.8
2159,10000, 36 months,15.27,C,49639.62,0,debt_consolidation,21.39,0,50
2160,5000, 36 months,13.49,C,40752,0,other,23.5,0,40
2161,8400, 36 months,6.62,A,62000,0,debt_consolidation,1.84,0,74.6
2162,25000, 60 months,18.64,E,50000,1,small_business,5.81,0,96.1
2163,24000, 60 months,17.58,D,72000,0,major_purchase,20.48,0,60.9
2164,4800, 36 months,7.9,A,95000,0,debt_consolidation,10.74,0,55
2165,14000, 36 months,14.65,C,78000,1,debt_consolidation,25.97,0,1.1
2166,7000, 36 months,13.49,C,125000,0,debt_consolidation,23.6,0,85.1
2167,15000, 36 months,16.77,D,50000,0,debt_consolidation,16.13,0,79.7
2168,13000, 36 months,12.42,B,38000,0,credit_card,7.77,0,68
2169,30000, 36 months,14.27,C,125000,0,credit_card,13.93,0,47
2170,6400, 36 months,8.9,A,32000,0,small_business,9.26,0,69.5
2171,5650, 36 months,9.91,B,51000,0,debt_consolidation,17.29,0,56.8
2172,7000, 36 months,7.51,A,60000,0,major_purchase,25.56,0,19.4
2173,8500, 36 months,11.71,B,25000,0,debt_consolidation,18.43,0,85.3
2174,28000, 60 months,15.96,C,60000,0,debt_consolidation,8.32,0,89.8
2175,7000, 36 months,7.51,A,37740,0,credit_card,16.72,0,18.3
2176,30000, 60 months,20.89,F,96000,0,credit_card,14.6,0,66.6
2177,20000, 36 months,12.69,B,94500,0,debt_consolidation,21.3,0,74.2
2178,6000, 36 months,14.27,C,32000,0,debt_consolidation,21.94,0,66.7
2179,10000, 36 months,7.9,A,72000,0,car,15.12,0,38.3
2180,12000, 36 months,7.9,A,100000,0,debt_consolidation,18.2,0,75.5
2181,12500, 60 months,21.28,F,100000,0,home_improvement,5.48,0,27.6
2182,16450, 60 months,17.27,D,38000,0,credit_card,24.85,0,74.9
2183,2500, 36 months,15.27,C,39420,0,other,21.61,0,58.7
2184,6200, 36 months,7.9,A,15000,0,major_purchase,7.6,0,12.4
2185,12000, 36 months,12.69,B,62000,0,credit_card,22.66,0,61.4
2186,10000, 36 months,14.27,C,45000,0,credit_card,4.93,0,82.4
2187,4800, 36 months,16.29,D,30000,0,debt_consolidation,16.72,0,87.9
2188,17050, 36 months,12.69,B,60000,0,debt_consolidation,20.84,0,74.5
2189,12700, 36 months,14.27,C,23000,0,debt_consolidation,10.07,0,61.7
2190,12000, 60 months,20.3,E,48000,1,home_improvement,14.65,0,77
2191,15000, 60 months,19.91,E,48000,0,debt_consolidation,20.82,0,81.5
2192,24000, 60 months,19.03,E,70000,0,credit_card,17.67,0,85.8
2193,11200, 36 months,17.27,D,36840,0,debt_consolidation,14.07,0,95.8
2194,7000, 36 months,11.71,B,50000,0,credit_card,24.24,0,93.2
2195,6200, 60 months,19.42,E,55000,0,credit_card,11.35,0,92.2
2196,20000, 60 months,15.96,C,60000,0,credit_card,23.54,0,73.5
2197,12000, 36 months,16.77,D,48000,0,credit_card,11.78,0,92.2
2198,8500, 60 months,20.3,E,82000,0,debt_consolidation,10.6,0,87.9
2199,12000, 36 months,6.62,A,45000,0,credit_card,9.89,0,60.9
2200,12000, 60 months,13.49,C,50000,0,debt_consolidation,24.82,0,81.2
2201,20000, 60 months,17.27,D,56508,1,credit_card,23.08,0,60.9
2202,10400, 36 months,13.49,C,57460,0,debt_consolidation,22.62,0,73.1
2203,5000, 36 months,12.69,B,60400,0,wedding,12.87,0,66.6
2204,8400, 36 months,17.27,D,34000,0,debt_consolidation,12.85,0,89.5
2205,24000, 60 months,21.67,F,98000,0,debt_consolidation,18.02,0,88.8
2206,20000, 36 months,12.42,B,100000,0,debt_consolidation,26.4,0,95.6
2207,11000, 36 months,13.49,C,50000,0,home_improvement,11.02,0,65
2208,18950, 60 months,19.03,E,49500,0,credit_card,13.99,0,97.4
2209,12000, 36 months,11.71,B,35000,0,debt_consolidation,13.37,0,85.7
2210,20000, 36 months,11.71,B,50000,0,debt_consolidation,15.98,0,55.3
2211,7200, 36 months,17.58,D,56000,0,debt_consolidation,8.64,0,94.1
2212,12600, 60 months,16.77,D,41000,0,debt_consolidation,20.22,0,78.7
2213,15000, 36 months,11.71,B,60000,0,debt_consolidation,15.56,0,56.5
2214,4250, 36 months,12.69,B,50000,0,credit_card,9.26,0,57.2
2215,7000, 36 months,9.91,B,62000,0,credit_card,5.01,0,58.2
2216,1500, 36 months,15.96,C,97000,0,small_business,19.63,0,85.7
2217,15600, 60 months,20.3,E,85000,0,debt_consolidation,18.9,0,80.8
2218,21000, 60 months,18.64,E,110000,0,debt_consolidation,13.57,0,92.3
2219,20000, 60 months,12.69,B,65918,0,debt_consolidation,15.53,0,56
2220,20000, 60 months,13.49,C,55000,1,credit_card,20.62,0,52.4
2221,12000, 36 months,8.9,A,42900,0,debt_consolidation,16.03,0,76.8
2222,10000, 36 months,12.69,B,51000,0,credit_card,10.16,0,96.5
2223,5800, 60 months,19.03,E,51300,0,debt_consolidation,17.44,0,94.2
